timestamp_utc,stage,target_dataset,seed,model_family,model_variant,target_rows,pool_rows,train_rows,test_rows,tabpfn_device,tabpfn_context_samples,tabpfn_max_finetune_steps,fine_tune_steps_executed,roc_auc,pr_auc,brier,log_loss,ece,fit_predict_wall_time_sec,upstream_src,notes,max_rss_bytes,total_run_wall_time_sec
2026-04-02T01:28:23.802770+00:00,A,ausprivauto0405,42,glm,logistic_regression,2500,3000,1750,750,cpu,128,5,,0.6124715980812927,0.1084276112699073,0.06323557318722366,0.24476080214794635,0.007181965645363704,0.009841,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,1197195264,91.394067
2026-04-02T01:28:24.228286+00:00,A,ausprivauto0405,42,tree,random_forest,2500,3000,1750,750,cpu,128,5,,0.5363965328620718,0.07786608769538218,0.07391551105777779,0.34389576593489996,0.06459111048444446,0.425251,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,1197195264,91.394069
2026-04-02T01:28:24.228541+00:00,A,ausprivauto0405,42,tree,catboost,2500,3000,1750,750,cpu,128,5,,,,,,,,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,catboost_not_available: No module named 'catboost',1197195264,91.394069
2026-04-02T01:29:30.198448+00:00,A,ausprivauto0405,42,tabpfn,raw,2500,3000,1750,750,cpu,128,5,,0.6486016438048754,0.11768898555526457,0.06258733620120009,0.24209726189967865,0.01730364485581716,65.972989,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,1197195264,91.394070
2026-04-02T01:29:54.958181+00:00,A,ausprivauto0405,42,tabpfn,domain_finetuned,2500,3000,1750,750,cpu,128,5,5,0.6093298549748941,0.12128216766843712,0.0629745315512405,0.2460826015351706,0.018867840270201365,24.760568,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,1197195264,91.394071
2026-04-02T01:29:57.408233+00:00,A,freMTPL2freq_binary,42,glm,logistic_regression,2500,3000,1750,750,cpu,128,5,,0.5131578947368421,0.05508489759095574,0.05060994211735447,0.21931561166350252,0.023273235368289347,0.016085,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,3407134720,454.499965
2026-04-02T01:29:57.840532+00:00,A,freMTPL2freq_binary,42,tree,random_forest,2500,3000,1750,750,cpu,128,5,,0.4922568007096393,0.05203371576332657,0.050770503677037046,0.2459596665385086,0.02578222191555555,0.431977,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,3407134720,454.499968
2026-04-02T01:29:57.840783+00:00,A,freMTPL2freq_binary,42,tree,catboost,2500,3000,1750,750,cpu,128,5,,,,,,,,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,catboost_not_available: No module named 'catboost',3407134720,454.499970
2026-04-02T01:36:56.471141+00:00,A,freMTPL2freq_binary,42,tabpfn,raw,2500,3000,1750,750,cpu,128,5,,0.5412477823772915,0.059616786985510165,0.0482951262922927,0.2014129193562708,0.004790197273095447,418.658321,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,3407134720,454.499971
2026-04-02T01:37:31.653858+00:00,A,freMTPL2freq_binary,42,tabpfn,domain_finetuned,2500,3000,1750,750,cpu,128,5,5,0.5535555884092253,0.07083859405585846,0.04803759696607098,0.19987249648695318,0.0008511104782422396,35.173808,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,3407134720,454.499971
